relevant,entities,id,A,B,C
1,O O O PRO O ORG O VER VUL VUL,806606626937589761,0,0,1
-1,,805245483807555584,0,0,1
1,O ID O O O O ORG PRO ID O VER,808776139237982208,0,0,1
1,ID ORG PRO O PRO VUL VUL O O O O,801500595811037184,0,1,1
1,O PRO VER VER VER O O VUL VUL VUL VUL VUL O O,806284215671287810,0,0,1
-1,,808480581696753664,0,0,1
1,O ORG PRO VER VUL VUL VUL,804730731629051904,0,0,1
1,ID ORG PRO O VUL VUL VUL VUL VUL O,808774772272177152,0,0,1
-1,,803553648219398144,0,0,1
1,O ID O PRO O PRO O O O O,822567966743166979,0,1,1
1,O O O O O PRO PRO,806864504340549632,0,0,1
1,O O ORG O O O O PRO,822542337666613248,0,0,1
1,ORG PRO PRO VER O O VUL VUL,809006702586691584,0,0,1
-1,,806340005274718209,0,0,1
-1,,808506764123467780,1,0,1
1,O ORG PRO O O O VUL VUL VUL,805713873378611200,0,0,1
1,O O O O O O O O O O O O O O O O PRO O,817178440579235841,0,0,1
1,O ORG PRO VER O O O VUL VUL VUL,817704161982685184,0,0,1
1,O O ORG PRO PRO VER O O O O O VUL ID,809480747878936576,0,0,1
-1,,819276471910862848,1,0,1
1,PRO O O VER VUL VUL,806063167977574400,0,0,1
1,O ORG PRO ID VUL VUL VUL O,819226887335460864,0,0,1
1,O O O PRO PRO VUL VUL VUL ID,815998714741485569,0,0,1
1,ORG PRO VER VER VER O VUL VUL,809025486328315904,0,0,1
1,VUL VUL O O O O O O O O PRO O,812092124485316608,0,0,1
-1,,819490374708117504,0,0,1
1,ORG PRO PRO VER VER VER VER VUL VUL VUL,809025502124142592,0,0,1
1,O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL O,809490491569909760,0,1,1
-1,,801151517692600320,0,0,1
1,O O ORG PRO PRO ID VUL VUL VUL,801503644361359364,0,1,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819067182751645696,0,0,1
-1,,823540546652098562,0,0,1
-1,,811360565457080320,0,0,1
1,O O ORG PRO O O VUL VUL VUL VUL,809054488401235968,0,0,1
1,ORG PRO PRO O PRO O VER VUL VUL ID PRO,808937093892190209,1,0,1
1,ORG PRO PRO VER VER VER VUL VUL ID,809006698425946113,0,0,1
1,O O O O O O O O O O PRO O O O O O O O O,805166599082823685,0,0,1
-1,,809810670036328448,0,0,1
1,O ORG O O PRO VER O O O O O O,809759757330419712,0,0,1
1,O ORG PRO O O O PRO O O O O O O O O,808796175478456320,0,0,1
1,ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL,813852918067634176,0,0,1
1,ORG O O O PRO O O O,808827668863000576,0,0,1
1,O ORG ORG PRO PRO ID VUL VUL VUL VUL O,809744922748162048,0,1,1
-1,,803796570361778176,0,0,1
1,O O ID VUL VUL O ORG PRO PRO,809311948391202816,0,0,1
1,O O ID ORG PRO PRO VER O O O O,809270612434845696,0,0,1
-1,,819519180890406912,0,0,1
-1,,809675132251865088,0,0,1
-1,,809945208544694272,0,0,1
1,ORG PRO PRO VER O O VUL O,805822820806631424,1,0,1
1,O ORG PRO VER VUL VUL,811852807934476288,0,0,1
1,ID O O O O ORG PRO PRO,809292442268798976,0,0,1
1,O ORG PRO PRO PRO PRO VUL VUL O,823209891275751424,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL,819597710126780416,0,1,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601676126482432,0,0,1
-1,,808397494904360960,0,0,1
1,ORG O O O O O O O PRO PRO,808801142574641152,0,0,1
1,PRO O O VUL VUL VUL VUL O,811873948820389888,0,0,1
-1,,814950693639430144,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,811134628153139200,0,1,1
-1,,814533568785420289,0,0,1
1,O ORG ORG PRO PRO ID VUL VUL VUL VUL,815881847590633472,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL,815972498554523648,0,1,1
-1,,809867005461463040,0,0,1
-1,,809163587696476160,1,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,809363048972648448,0,0,1
-1,,814891429445169154,0,0,1
-1,,821014034015133696,0,0,1
1,O ID O O O O O O O O O O VER PRO O O,815394775348244480,0,0,1
1,O ORG PRO VUL VUL VUL O,811636127471910913,0,0,1
1,O ORG PRO PRO VER O O O O O O VUL O O O,809573784340426752,0,0,1
1,O ORG PRO O VUL VUL VUL VUL O,809101978202566658,0,0,1
1,ORG ORG ID ID ID O,814860359173599232,0,1,1
-1,,808736348500856835,0,0,1
-1,,814771309896929280,0,0,1
1,O ORG ORG PRO PRO ID VUL VUL VUL,809577808993263616,0,1,1
-1,,811707887118667777,0,1,1
-1,,816711845562187776,0,0,1
-1,,809570806841954305,0,0,1
-1,,801202892535275520,0,0,1
-1,,809854975388086272,0,0,1
1,O O ORG PRO PRO PRO O VER O VUL VUL VUL VUL O,823624184320368640,0,1,0
1,O ORG PRO ID VUL VUL VUL VUL VUL,809519928420274180,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,809363025128026112,0,0,1
1,O PRO VER VUL VUL VUL VUL O O O O O,815626173317160960,0,0,1
-1,,819500357155954688,0,0,1
-1,,819938705284722689,0,0,1
-1,,819344525651021825,0,0,1
1,O ORG PRO PRO VER VER VER VER VUL VUL,809026575257731072,0,0,1
1,O ID ID ORG ORG PRO O O O O O O O,811013605428723712,0,1,1
-1,,810181290624323584,0,0,1
1,O PRO PRO VER VUL VUL VUL,807361449098149889,0,1,0
-1,,819562715047952385,0,0,1
1,ID ID ORG PRO PRO O VUL VUL VUL O ORG,809284382158503936,1,0,1
1,ORG PRO O O VER VUL VUL VUL,813840997587308544,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384330254512128,0,0,1
1,PRO VER O ID ID PRO,809329683598700545,1,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER,819102485063368704,0,0,1
1,O O PRO VER VUL VUL VUL VUL O O,815857862526242816,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601674692136960,0,0,1
-1,,819148691697270784,0,0,1
-1,,819729231479472128,0,1,1
1,ID O O O ORG PRO ID,819033740315918336,0,0,1
-1,,809495620549562369,0,0,1
1,ID ORG PRO VER VER PRO PRO PRO VER PRO PRO PRO O PRO VER O PRO,812138577119375360,0,0,1
-1,,822935260249919492,0,0,1
1,O ID O O O ORG PRO O O O O O ORG PRO O O O,809988071315869696,0,0,1
-1,,822608812913946625,0,0,1
-1,,818555033012830210,0,0,1
1,ORG PRO VER O O O VUL VUL VUL,817701648961245184,0,0,1
-1,,816271092964851712,0,0,1
1,O O PRO PRO O VUL VUL O O O,855820719506284546,0,0,1
-1,,811983415847174145,0,0,1
1,O O ORG PRO PRO VER O O O O O O O,808468499505049600,0,0,1
1,O ID ORG PRO PRO VUL VUL,819280117230870529,0,0,1
-1,,818543529068789764,0,0,1
1,O O ORG PRO PRO ID VUL VUL VUL VUL VUL,816094360722874368,0,1,1
-1,,812057510148534273,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,818537605708980224,0,1,1
-1,,815820547091206144,0,0,1
-1,,818509348330762240,0,0,1
-1,,805284353852997632,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,819102426523439105,0,0,1
1,O O PRO VER O O O O O,819092501701201920,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601679297548288,0,0,1
1,O O ORG O O O O O VUL VUL,819943349520134146,0,1,0
1,O ORG ORG PRO PRO ID VUL VUL VUL O,809519932912242689,0,1,1
1,O O O O VER O VER PRO O O O,822845720256544768,0,0,1
-1,,821029515216330752,0,0,1
1,VUL VUL O O O PRO O O O O O O,819582290670026754,0,0,1
1,O ORG PRO PRO VER VER VER VER VUL VUL,809026586422951936,0,0,1
-1,,820722638335209472,0,0,1
-1,,818804825798443009,0,0,1
-1,,819955291991273476,0,0,1
-1,,821385518856503296,0,1,0
-1,,815819514684252161,0,0,1
1,O PRO PRO ID O VUL VUL,804924410037551105,0,1,0
-1,,818919961989181440,0,0,1
1,O O O O O O O O O PRO VER,821101359961346048,0,0,1
-1,,810009159970107392,1,0,1
-1,,809085351952285696,0,0,1
1,O ORG PRO PRO VER VER VER VUL VUL ID,809008925790142464,0,0,1
-1,,819913095531417600,0,0,1
1,O PRO PRO O O ID O VUL VUL,805773617535406080,0,1,0
-1,,819723781253890048,0,0,1
-1,,820726308602777602,0,1,1
-1,,821393012135776257,0,1,0
-1,,817187215835074561,0,0,1
-1,,817931866745565190,0,0,1
-1,,807282613639671810,0,0,1
-1,,809047552163270656,0,0,1
-1,,809393874716106752,0,0,1
-1,,816624918641176576,0,0,1
1,ORG O O ORG PRO O O O O O O O O,819847500416876544,0,0,1
-1,,819604666828746752,0,1,0
-1,,820572666327351296,0,0,1
-1,,818260613231243264,0,0,1
-1,,819682122873114626,0,0,1
1,O ORG PRO VER O O O VUL VUL,817704155619979264,0,0,1
1,ID ORG PRO PRO VER VER VER O ORG PRO O VUL VUL VUL VUL VUL,811409696515117056,0,0,1
-1,,806864505938608128,0,0,1
-1,,822359356620623872,1,1,0
1,O O O O ORG PRO PRO O O O O O O,808242512938733569,0,0,1
-1,,814019342081757184,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,801599982608318465,0,1,1
1,ID O O O O PRO PRO PRO ID O VER,808762284755578881,0,0,1
1,O PRO PRO O O O VUL VUL,820706342897860608,1,0,0
1,O O O ORG ORG PRO O O VUL VUL,812224774084694016,1,1,1
-1,,808102690727280641,1,0,0
-1,,810971750703869952,1,0,0
-1,,822597852941717504,0,0,1
1,ID O O O O ORG PRO ID O VER,808775370573025280,0,0,1
1,O PRO O O O O O O O O VUL VUL VUL,808768906294857732,0,0,1
1,O ORG PRO VUL VUL VUL VUL O,809101981050540032,0,0,1
1,ORG PRO O O O VUL VUL VUL O,806993032583081985,0,0,1
-1,,804794481245622275,1,1,0
1,ORG PRO PRO VER O O O VUL O,807015681682120709,1,0,1
-1,,823545006971559936,0,0,1
1,ORG PRO PRO VER PRO VUL VUL VUL,809470355844853760,0,0,1
1,O PRO ID PRO O O,811704385399037953,1,1,0
-1,,817204050160652288,1,0,0
-1,,802134393288589312,0,1,1
1,ORG PRO O O O O O O O O O O O O O O,806681285817143297,0,0,1
-1,,808570533377871872,0,0,1
-1,,802157431065350144,0,0,1
-1,,819038654936981504,1,0,0
1,O O ID O O ORG PRO VER VER VER,822210240053673984,0,0,1
-1,,807702936029659136,0,0,1
1,PRO VUL VUL O O O O O O O O O,818291234842165248,1,1,0
-1,,814423811726643200,0,0,1
-1,,823209890189455361,0,0,1
-1,,814107755246186496,0,0,1
1,O ORG O O O O O PRO O O O O O,808810094863515648,0,0,1
1,O ORG PRO PRO VER VER VER VER VUL VUL,809026583650504704,0,0,1
-1,,821777729859284993,0,1,1
1,O ORG PRO PRO VER O O O O O O VUL O O,807680362784571392,0,0,1
-1,,822426882679439360,0,0,1
1,O ID ORG PRO VER VER VER O PRO,822209265851109376,0,0,1
1,O O O O O O O O O O O O PRO O,804099586763751425,0,1,1
-1,,819932457164296192,0,0,1
1,ORG PRO VER O O O O O VUL VUL VUL VUL ORG PRO,804809514260295682,0,0,1
-1,,819633770747858945,0,0,1
1,O O PRO VER O VUL VUL VUL O O,820996800253464579,0,0,1
-1,,820161071000539137,0,0,1
1,PRO VER PRO ID ID,819277878126923776,0,0,1
-1,,821016602732883970,0,0,1
1,O PRO O O VUL VUL VUL VUL,811128045901844480,0,0,1
-1,,817573993439961088,0,0,1
1,ORG PRO O O O VUL VUL VUL,805346699824676864,0,0,1
1,ID PRO VUL VUL O O O PRO PRO O,802190633175810048,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,821087149600735232,0,1,1
1,O ID O VUL VUL VUL O O O ORG PRO,822252095776706564,0,0,1
1,ORG ORG ID ID ID O,822269946512084993,1,1,1
1,O ORG PRO PRO VER VER O VUL VUL ID,822064206031810560,0,1,1
1,ORG O O PRO O O O O PRO VUL VUL O,804075056317931521,0,0,1
-1,,822220435777581056,0,0,1
1,O ID O O ORG PRO VER VER VER,822209257093365762,0,0,1
-1,,804650113037725696,0,0,1
1,PRO VER PRO ID ID,819277879376773120,0,0,1
1,ORG PRO PRO O O VUL VUL,803404209731289089,0,0,1
-1,,804823217227649024,0,0,1
-1,,806469586761777152,0,0,1
-1,,822497600133824513,0,0,1
-1,,814513936695431168,0,0,1
-1,,820591205742477312,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,808788541023154176,0,0,1
1,ORG PRO VER VUL VUL VUL VUL VUL VUL ORG PRO VER VUL VUL O,822521238937538563,0,0,1
1,O O O O PRO O PRO O,819964697755656198,1,0,1
1,ID O O O O O O O O O O O O O O O O ORG PRO O,822283280191983616,0,0,1
-1,,804280446049599488,0,0,1
1,O ID O O O PRO PRO PRO ID,808923388169355264,0,0,1
1,O ORG PRO PRO O O VUL VUL,803407107273981952,0,0,1
1,O ORG PRO VER PRO VER PRO O O O VUL VUL,809026540029833216,0,0,1
1,O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL O,823549628515659776,0,1,1
-1,,804394172929044484,1,0,0
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER,819102498761965568,0,0,1
1,O ORG PRO ID VUL VUL VUL VUL,808827658771365888,0,0,1
-1,,806090208919908352,0,0,1
-1,,822738006083780608,0,0,1
-1,,804277969837559808,0,0,1
1,ORG PRO PRO ID VUL VUL VUL O O O ORG O,808770365119926272,0,0,1
-1,,801532223807700992,0,0,1
1,O ID O O PRO O O O VUL VUL O O O,806185754560987136,0,1,1
1,ORG PRO PRO VER O VUL VUL VUL ORG PRO PRO VER O O,804821760382210049,0,0,1
1,ID ORG PRO PRO O VUL VUL VUL VUL VUL VUL,808793480407478272,0,0,1
1,ORG PRO VER VUL VUL VUL VUL VUL VUL ORG PRO VER VUL VUL O,804821724470583297,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,821173962981851136,0,1,1
-1,,821718935192141824,0,0,1
1,O ORG O O O O PRO PRO PRO,808464823713484800,0,0,1
1,PRO VER O ID ID,821063531290357761,0,0,1
1,O ORG PRO PRO O PRO ID VUL VUL VUL VUL,804706463679651840,0,0,1
-1,,804269880350560256,1,0,0
1,O O O O PRO O O O O O,822511161233068032,0,0,1
-1,,814013742165925888,0,0,1
1,O PRO PRO VER O O VER VUL VUL O O O VUL VUL O O O,804613127035830272,1,1,0
1,O PRO PRO VER VUL VUL VUL VUL,804793739457818629,1,1,0
-1,,823231198973534208,0,0,1
-1,,823641189824032768,0,0,1
1,O O ORG O PRO VER O O O,804161414109741057,0,0,1
-1,,804280448096448513,1,1,0
-1,,802105150424944640,0,1,1
1,PRO VER PRO O ID O,804422344412278785,1,1,0
-1,,808812259870806016,0,0,1
1,O O O O O O O O O O O PRO O O O O O,822408885512400896,0,0,1
1,ORG PRO VUL VUL O,812066463863312384,1,0,1
1,ID PRO,804435350890446848,1,1,0
1,O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL O O,805555819882237952,0,0,1
1,O PRO VER O VER O VER O O ID,804754696187547652,1,0,0
1,O ID O O O O O O ORG PRO VER VER VER O PRO O,822284339048304640,0,0,1
-1,,821872831545876482,0,0,1
1,O ORG PRO VER VUL VUL VUL,803797701242580992,0,0,1
1,PRO VER PRO O O O O O ORG O O O O O O,804419937884377089,0,0,1
1,O O ID O O O O O O PRO O ORG O,806556266705354752,0,0,1
-1,,816784437245579264,0,0,1
1,ORG PRO VER VUL VUL O,812221236658847744,0,0,1
1,ID ID O O O O,809087888587685888,0,0,1
1,O ID O O O O O O PRO O ORG O,806530688258363392,0,0,1
1,O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL,803797709102706688,0,0,1
1,ORG PRO PRO PRO PRO VER VUL VUL VUL VUL VUL VUL ORG PRO O,822521223154376709,0,1,1
1,ORG PRO PRO VER VER VER VER VUL VUL VUL,809025498412175361,0,0,1
-1,,808390511279165442,0,0,1
1,O O O O O O O O O O O O O PRO O,822056478223855620,0,1,1
1,O ID O O O O O ORG PRO,822025635711291392,0,0,1
1,O PRO VER O O O O O O O,821734159676768261,0,0,1
-1,,804418930928300033,1,1,0
1,PRO O O O O O O O O O,806471074758193152,0,0,1
-1,,807632022260903936,0,0,1
-1,,809396073953431552,0,0,1
1,O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL,823561751153278976,0,1,1
1,O O O ORG PRO PRO VER O PRO VER VUL VUL VUL,804705564190248960,0,0,1
1,O O O O O PRO VUL VUL VUL O,821197884246740997,1,1,1
-1,,804377184471281664,0,0,1
-1,,804426121995436032,1,0,0
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL O,808752122573398016,0,0,1
1,O ORG PRO PRO VER VUL VUL VUL VUL O,805535932925542400,0,0,1
1,O ORG PRO VUL VUL VUL VUL O,809103187131056128,0,0,1
1,O ORG PRO VER VUL VUL,819356766022549506,0,0,1
1,O O O O PRO VUL VUL VUL O,807317670911557632,1,1,1
-1,,805698477795708928,0,0,1
-1,,823648002514501632,0,0,1
-1,,822177910320668672,0,0,1
-1,,804248704135745536,0,0,1
-1,,807002523265445888,0,0,1
-1,,819561854766694402,0,0,1
-1,,804280015982575616,0,0,1
1,O O O PRO O O O O,819265531689730052,0,0,1
-1,,804429895870738432,1,0,0
-1,,802640628345499648,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809959747889852416,0,0,1
1,ID O O O O ORG PRO VER O VER,801501402631700483,0,0,1
-1,,811459263650525185,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,821511191541399554,0,1,1
1,O O ORG PRO VER VUL VUL VUL ID VUL VUL O,811709514928033792,0,0,1
-1,,822516493745168384,0,0,1
1,O ORG O O O O PRO,822541618003738628,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O,819257601770668033,0,0,1
-1,,803162976991612929,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,821146287043002370,0,1,1
-1,,810832035195551744,0,0,1
1,O ID O O ORG PRO VER VER VER O O ORG PRO VER VER VER,810413491626672128,0,0,1
-1,,821772326878453760,0,0,1
-1,,814826882957017089,1,1,0
-1,,809571393159499776,0,0,1
-1,,821739724545163264,0,0,1
-1,,809469350528720896,0,0,1
-1,,801539307068674049,0,0,1
-1,,821568898982150144,0,0,1
-1,,821704191500570624,0,0,1
1,O ID PRO O O O VER O PRO O O O VER O,821941136742813696,0,1,1
-1,,802489605383720961,0,0,1
1,O O ID O VUL VUL VUL VUL O O O ORG PRO,822502133396340738,0,0,1
1,O PRO PRO O O VUL VUL VUL,822086749325291520,0,1,1
1,O PRO VER O VUL VUL VUL O O,821301431449907200,0,0,1
1,PRO VER ID O O,819978598002003969,1,1,1
1,O ID O O O O ORG PRO O O,822025610587439104,0,0,1
1,ORG PRO PRO VER O O O VUL VUL O,812058914334179328,1,0,1
-1,,811153263492026368,0,0,1
1,PRO PRO VER VER VER O O O O VUL VUL VUL,803164307177558016,1,1,0
1,O O O O O O O O O O O PRO VUL,804053438199955456,0,1,1
1,PRO VER PRO O ID,804424291265708032,1,1,0
1,VUL VUL O PRO VER O O O O,809796936089927680,0,0,1
1,ID VUL VUL VUL VUL O ORG PRO O VER O O O,817206926626979841,1,0,0
1,O ID ORG PRO O O O VUL VUL VUL O,818963011717267457,0,0,1
1,O O ID O O ORG PRO VER VER VER,810423479304654849,0,0,1
1,O PRO PRO O VUL VUL VUL VUL VUL,805871002001379328,1,1,0
1,O ORG PRO PRO PRO PRO VUL VUL VUL VUL,822130145729323012,0,1,1
1,O ORG PRO PRO O PRO O VER VUL VUL ID,819034725738283008,0,0,1
-1,,805488970545119233,1,0,0
-1,,821346697406201857,0,0,1
1,ID O O O O O O VUL VUL VUL VUL VUL O,804727128038248448,1,1,0
-1,,817373020524318722,1,0,0
1,PRO ID ID ID O,820042773919199232,1,0,0
-1,,805586491409920000,1,1,0
1,O ORG PRO PRO ID VUL VUL VUL,817441747567513601,0,1,1
1,O ORG PRO PRO O O VUL VUL ID O O,819265791765921792,0,0,1
-1,,806048195797254144,1,1,0
1,O PRO PRO VER VUL VUL VUL VUL,804841502761488384,1,1,0
-1,,821796054593142784,0,0,1
-1,,818298769250930690,0,0,1
-1,,805188122397044736,1,1,0
1,O O PRO O O O O O O,804258748336406528,1,1,0
-1,,818517482453471233,1,1,0
1,O PRO PRO O VUL VUL VUL VUL VUL,805865369885929472,1,1,0
1,ID PRO PRO O O O O O O O,810903799632039936,0,0,1
-1,,813921781283225601,0,0,1
-1,,810778439137509376,0,0,1
1,O ID PRO O VUL VUL,805845609362157569,1,1,0
1,PRO ID ID ID O,817407909994737664,1,0,0
1,PRO VER O ID ID O,803312534161788928,1,1,0
1,PRO PRO PRO VER VUL VUL VUL VUL VUL VUL PRO PRO PRO VER O,814191563614158852,0,1,0
1,O ID O O O ORG PRO O O O O O O O O PRO,809961596340629509,0,0,1
1,O O O O O VUL VUL,802526224790659074,1,1,0
-1,,809720558820753408,0,0,1
-1,,804959946462863360,1,0,0
-1,,805490648996605953,1,0,0
1,O ID ORG PRO PRO VER O O O O VUL VUL O,801048722364764164,0,0,1
1,PRO VER O VER O VER O O ID,804752587144790016,1,0,0
1,VUL VUL O O PRO O O,803201297562423297,0,0,1
-1,,823028281469452288,0,0,1
-1,,810058564832284672,0,0,1
-1,,813820077489475584,0,0,1
-1,,801760422340739072,0,0,1
1,O O O O O O PRO VER O O O O ORG O O O O O O PRO VER O O,802185355906650112,0,0,1
1,ID ORG PRO O PRO O VUL VUL O,822122727452516353,0,1,1
1,PRO PRO O O O O,803833269477326850,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL,821117458274775040,0,1,1
-1,,809402043123306497,0,0,1
-1,,803803231231111168,0,0,1
-1,,810943217717903360,0,0,1
1,O PRO VER O PRO O ID,804426277289594880,1,1,0
-1,,801859219934838784,0,0,1
1,O ORG O O O O O O,819938698146054144,0,0,1
-1,,819489717834149888,0,0,1
-1,,819939697845764097,0,0,1
1,PRO O O O O O O O O O O O O O,809451237330616321,0,0,1
-1,,823214697981747201,0,0,1
1,O ORG PRO PRO VER O O O O O O O O O O,803689652259409920,0,0,1
1,O O O O ORG O O O O O O O O O PRO PRO O O O,801699927164325889,0,0,1
-1,,801698438614228992,0,0,1
1,ORG PRO PRO O VUL VUL VUL,803430771490955265,0,0,1
1,ID O O ORG PRO O PRO VER O VUL VUL VUL VUL VUL VUL VUL,801629525851467777,0,1,1
1,O ID O O ORG PRO VER VER VER,822025607705952257,0,0,1
-1,,819525557394305024,0,0,1
1,O O ORG PRO PRO VER O PRO VER O O O O O O O O,801731450307563520,0,0,1
-1,,801472281692295170,0,0,1
1,O O O O O O O O O O O PRO VER PRO,801863529020133376,0,0,1
-1,,820031401881993217,0,0,1
1,O O O O O O PRO VER O O O O O O O O O O,806951429399310336,0,0,1
-1,,802804819924815873,0,0,1
1,ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG,821967959513890816,0,0,1
-1,,819170148682592256,0,0,1
1,O O ID ORG PRO VER VER PRO O,811630148047011842,0,0,1
-1,,803664335792902144,0,0,1
-1,,809514875072507904,0,0,1
-1,,806081958560272384,0,0,1
-1,,811952996888281089,0,0,1
1,O ORG PRO ID VUL VUL VUL,819228700898197506,0,0,1
1,O O ID O O ORG PRO VER VER VER,810423483901546496,0,0,1
1,ORG PRO PRO VER O O O VUL O,810152608375549952,0,0,1
-1,,809754734127153154,0,0,1
-1,,803286112558948352,1,0,0
-1,,822396923961282560,0,0,1
-1,,821500225403711488,0,0,1
1,O O O O VER O O O O O O O,823351250683101184,0,0,1
1,O ID ORG PRO VER VER VER O,810422978752217088,0,0,1
1,O ORG O O O PRO O O O,808827888636219393,0,0,1
1,O ID VUL VUL O PRO O O,822209274432647168,0,1,1
-1,,811320449300729856,0,0,1
1,O ID O O O O ORG PRO O O O O O O ORG PRO O O,822001574482427904,0,0,1
-1,,821416797098442752,0,0,1
-1,,822108618485075968,0,0,1
-1,,801535071316537344,0,0,1
1,O O O O ORG PRO PRO ID,819091768759189506,0,0,1
1,O O O O O O PRO VER,803095445505347584,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809355525674725376,0,0,1
-1,,819972205157171200,0,0,1
1,O O O O O O O O ORG PRO PRO O,821503646659584000,0,0,1
1,O O ORG PRO PRO ID VUL VUL VUL VUL VUL,801141242058805248,0,0,1
1,ORG ORG ID ID ID O,819025114985537536,0,1,1
1,O ID ORG PRO VER VER PRO VER VER PRO ORG PRO VER VER PRO VER VER O,811169628005289985,0,0,1
-1,,804809991752417280,1,0,0
1,O O O O O O O O PRO O O O,819884229894934528,1,0,1
1,O ORG PRO PRO VUL VUL VUL O O O O VUL VUL O,822093046904975361,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809959730475126784,0,0,1
1,O PRO VER PRO ID ID,819280127926403072,0,0,1
-1,,821367705492226051,0,0,1
1,O PRO VER VUL VUL VUL VUL O O O,806940182326820864,0,0,1
1,ORG PRO VER O ID,817458579397607424,1,1,0
-1,,804016733967237120,0,0,1
-1,,802804831958298624,0,0,1
1,O ID O O O O O O O O VER O O O O O PRO PRO O,803438914069524480,1,1,0
1,O ORG PRO O O O VUL VUL VUL VUL O O,805448729364865024,0,0,1
1,O ID O O O O O O O O O PRO O O O O,804424544039665666,1,0,0
-1,,820714703160832002,0,1,1
-1,,804528061873958912,1,0,0
1,ID O O O O O PRO O PRO PRO O O VER O PRO O,803436442945015808,1,1,0
1,O O PRO VER O O O VUL VUL O O,801091008754753537,1,1,0
-1,,804764824865566720,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL,801092272511217664,1,1,0
-1,,803222488511483904,1,1,0
-1,,803667372233998336,1,0,0
1,O O PRO PRO VUL VUL VUL VUL VUL,801185301557350400,1,1,0
1,ORG PRO VER O ID,801486560856305665,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL,801126191390457860,1,1,0
1,O O VER VUL VUL VUL,803434067760914432,1,1,0
-1,,804528063664951296,1,0,0
1,VUL VUL VUL O PRO O O,801448559237328900,1,1,0
1,O PRO PRO VUL VUL O O VUL VUL,803407104451158016,1,1,0
-1,,805885090379268096,0,0,1
1,O O PRO PRO O O O VUL VUL VUL VUL,801093598687150082,1,1,0
1,ORG PRO VER VER O ID O,803663596999712768,1,1,0
1,ID O O O O O O PRO PRO O VER O O O O,803436468622520320,1,1,0
1,PRO VER O VER O VER O VER O O ID PRO,804426120091213825,1,0,0
1,O PRO PRO VER O O VER VUL VUL O O VUL VUL O O O O,803689638778970112,1,1,0
1,PRO VER O ID ID,803303741143261184,1,1,0
1,PRO PRO VUL VUL O O VUL VUL,803515373848928256,1,1,0
1,O ORG O O O PRO O O O,808778869834706945,0,0,1
1,O PRO PRO ID VUL VUL VUL VUL,801126188622184449,1,1,0
-1,,804280961160646660,1,0,0
-1,,801501418351980544,1,1,0
-1,,801459071891083264,1,0,0
-1,,804132547848503296,1,0,0
1,O O O O O O O O O,831627268447465472,0,0,1
1,O PRO PRO O O O VUL VUL VUL VUL O,801093927583391744,1,1,0
-1,,803305703611842560,1,1,0
-1,,801071549436534784,1,0,0
1,O PRO VER O VER O VER O VER O O O,803412499819335680,1,0,0
-1,,801080054495199233,1,1,0
1,O ID O O O O O O O PRO PRO O VER O O O O O,803438911221547008,1,1,0
-1,,819701864308637697,0,0,1
1,O PRO PRO O O VUL VUL VUL VUL,804324498426056704,1,1,0
-1,,804079379907231744,1,0,0
1,PRO PRO PRO O O O O O PRO ID ID O,803667371420368897,1,1,0
-1,,806615450247462912,1,0,0
